vendor,vendor_display,vendor_region,chip_series,chip_model,chip_type,usage,tier,architecture,arch_codename,generation,process_node_nm,foundry,die_size_mm2,transistors_b,package_type,vram_gb,vram_type,vram_bus_bit,vram_bw_gb_s,vram_clock_mhz,compute_units,tensor_cores,rt_cores,sm_count,shading_units,l1_cache_kb,l2_cache_mb,precision_support,precision_perf,base_clock_mhz,boost_clock_mhz,tdp_w,psu_w,power_connector,board_length_mm,board_width_mm,slot_width,bus_interface,release_date,production_status,is_released,target_market,description,_source_urls,_source_type,_source_confidence,_db_id,_is_new
AMD,AMD,foreign,Aqua Vanjaram,Radeon Instinct MI308X,GPU,both,datacenter,CDNA 3.0,Aqua Vanjaram,Radeon Instinct(MIx),5,TSMC,1017,153,MCM,192,HBM3,8192,10300,2525,19456,0,0,0,19456,16,16,FP64/FP32/FP16/BF16/INT8,FP64:81.7TFLOPS;FP32:81.7TFLOPS;FP16/BF16:653.7TFLOPS,1000,2100,750,1150,None,,,OAM Module,PCIe 5.0 x16,2023-12-06,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI308X — CDNA 3.0 architecture, Radeon Instinct(MIx) generation, 192.0GB HBM3",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi308x.c4295,community,high,,1
AMD,AMD,foreign,Navi 33,Radeon PRO W7500,GPU,both,workstation,RDNA 3.0,Navi 33,Radeon Pro Navi(Navi III Series),6,TSMC,204,13.3,Monolithic,8,GDDR6,128,256,2000,1792,0,28,0,1792,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:12.2TFLOPS;FP16/BF16:24.4TFLOPS,1500,1700,70,250,None,216,20,Single-slot,PCIe 4.0 x8,2023-08-03,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W7500 — RDNA 3.0 architecture, Radeon Pro Navi(Navi III Series) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w7500.c4170,community,high,,1
AMD,AMD,foreign,Navi 33,Radeon PRO W7600,GPU,both,workstation,RDNA 3.0,Navi 33,Radeon Pro Navi(Navi III Series),6,TSMC,204,13.3,Monolithic,8,GDDR6,128,288,2250,2048,0,32,0,2048,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.6TFLOPS;FP32:20.0TFLOPS;FP16/BF16:40.0TFLOPS,1720,2440,130,300,1x 6-pin,241,,Single-slot,PCIe 4.0 x8,2023-08-03,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W7600 — RDNA 3.0 architecture, Radeon Pro Navi(Navi III Series) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w7600.c4169,community,high,,1
AMD,AMD,foreign,Navi 32,Radeon PRO W7700,GPU,both,datacenter,RDNA 3.0,Navi 32,Radeon Pro Navi(Navi III Series),5,TSMC,346,28.1,MCM,16,GDDR6,256,576,2250,3072,0,48,0,3072,128,2,FP64/FP32/FP16/BF16/INT8,FP64:1.0TFLOPS;FP32:31.9TFLOPS;FP16/BF16:63.9TFLOPS,1900,2600,190,450,1x 8-pin,241,,Dual-slot,PCIe 4.0 x16,2023-11-13,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W7700 — RDNA 3.0 architecture, Radeon Pro Navi(Navi III Series) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w7700.c4184,community,high,,1
AMD,AMD,foreign,Navi 31,Radeon PRO W7800,GPU,both,datacenter,RDNA 3.0,Navi 31,Radeon Pro Navi(Navi III Series),5,TSMC,529,57.7,MCM,32,GDDR6,256,576,2250,4480,0,70,0,4480,250,6,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:45.2TFLOPS;FP16/BF16:90.5TFLOPS,1895,2525,260,600,2x 8-pin,280,40,Dual-slot,PCIe 4.0 x16,2023-04-13,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W7800 — RDNA 3.0 architecture, Radeon Pro Navi(Navi III Series) generation, 32.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w7800.c4148,community,high,,1
AMD,AMD,foreign,Navi 31,Radeon PRO W7800 48 GB,GPU,both,datacenter,RDNA 3.0,Navi 31,Radeon Pro Navi(Navi III Series),5,TSMC,529,57.7,MCM,48,GDDR6,384,864,2250,4480,0,70,0,4480,250,6,FP64/FP32/FP16/BF16/INT8,FP64:1.4TFLOPS;FP32:45.2TFLOPS;FP16/BF16:90.5TFLOPS,1895,2525,281,600,2x 8-pin,280,40,Dual-slot,PCIe 4.0 x16,2023-04-13,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W7800 48 GB — RDNA 3.0 architecture, Radeon Pro Navi(Navi III Series) generation, 48.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w7800-48-gb.c4252,community,high,,1
AMD,AMD,foreign,Navi 31,Radeon PRO W7900,GPU,both,datacenter,RDNA 3.0,Navi 31,Radeon Pro Navi(Navi III Series),5,TSMC,529,57.7,MCM,48,GDDR6,384,864,2250,6144,0,96,0,6144,250,6,FP64/FP32/FP16/BF16/INT8,FP64:1.9TFLOPS;FP32:61.3TFLOPS;FP16/BF16:122.6TFLOPS,1855,2495,295,600,2x 8-pin,280,51,Triple-slot,PCIe 4.0 x16,2023-04-13,已量产,1,AI训练/推理 / HPC,"AMD Radeon PRO W7900 — RDNA 3.0 architecture, Radeon Pro Navi(Navi III Series) generation, 48.0GB GDDR6",https://www.techpowerup.com/gpu-specs/radeon-pro-w7900.c4147,community,high,,1
AMD,AMD,foreign,Phoenix,Ryzen Z1 Extreme GPU,GPU,both,workstation,RDNA 3.0,Phoenix,Console GPU(AMD),4,TSMC,178,25.39,FP8,16,LPDDR5,64,51.2,800,768,0,12,0,768,128,8,FP64/FP32/FP16/BF16/INT8,FP64:0.5TFLOPS;FP32:8.3TFLOPS;FP16/BF16:16.6TFLOPS,800,2700,30,,None,280,21,,,2023-06-13,已量产,1,AI训练/推理 / HPC,"AMD Ryzen Z1 Extreme GPU — RDNA 3.0 architecture, Console GPU(AMD) generation, 16.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/ryzen-z1-extreme-gpu.c4157,community,high,,1
AMD,AMD,foreign,Phoenix,Ryzen Z1 GPU,GPU,both,workstation,RDNA 3.0,Phoenix,Console GPU(AMD),4,TSMC,178,25.39,FP8,16,LPDDR5,64,51.2,800,256,0,4,0,256,128,6,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:2.6TFLOPS;FP16/BF16:5.1TFLOPS,1500,2500,30,,None,280,21,,,2023-09-18,已量产,1,AI训练/推理 / HPC,"AMD Ryzen Z1 GPU — RDNA 3.0 architecture, Console GPU(AMD) generation, 16.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/ryzen-z1-gpu.c4158,community,high,,1
AMD,AMD,foreign,Sephiroth,Steam Deck OLED GPU,GPU,both,workstation,RDNA 2.0,Sephiroth,Console GPU(Valve),6,TSMC,131,2.4,,16,LPDDR5,128,176,1375,512,0,8,0,512,128,1,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:1.6TFLOPS;FP16/BF16:3.3TFLOPS,1000,1600,15,,,298,49,,,2023-11-09,已量产,1,AI训练/推理 / HPC,"AMD Steam Deck OLED GPU — RDNA 2.0 architecture, Console GPU(Valve) generation, 16.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/steam-deck-oled-gpu.c4185,community,high,,1
Intel,Intel,foreign,DG2-256,Arc Pro A60,GPU,both,workstation,Xe-HPG,DG2-256,Alchemist(Pro Series),6,TSMC,269,11.5,,12,GDDR6,192,384,2000,2048,0,16,0,2048,0,12,FP32/FP16/BF16/INT8,FP32:8.4TFLOPS;FP16/BF16:16.8TFLOPS,900,2050,130,300,,,,Single-slot,PCIe 4.0 x16,2023-06-06,已量产,1,AI训练/推理 / HPC,"Intel Arc Pro A60 — Xe-HPG architecture, Alchemist(Pro Series) generation, 12.0GB GDDR6",https://www.techpowerup.com/gpu-specs/arc-pro-a60.c4160,community,high,,1
Intel,Intel,foreign,DG2-256,Arc Pro A60M,GPU,both,workstation,Xe-HPG,DG2-256,Alchemist(Pro-Series Mobile),6,TSMC,269,11.5,,8,GDDR6,128,256,2000,2048,0,16,0,2048,0,8,FP32/FP16/BF16/INT8,FP32:5.3TFLOPS;FP16/BF16:10.7TFLOPS,900,1300,95,,,,,IGP,PCIe 4.0 x16,2023-06-06,已量产,1,AI训练/推理 / HPC,"Intel Arc Pro A60M — Xe-HPG architecture, Alchemist(Pro-Series Mobile) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/arc-pro-a60m.c4161,community,high,,1
Intel,Intel,foreign,Ponte Vecchio,Data Center GPU Max 1100,GPU,both,datacenter,Generation 12.5,Ponte Vecchio,Data Center GPU(Ponte Vecchio),10,Intel,1280,100,,48,HBM2e,8192,1230,600,7168,0,56,0,7168,64,204,FP64/FP32/FP16/BF16/INT8,FP64:22.2TFLOPS;FP32:22.2TFLOPS;FP16/BF16:22.2TFLOPS,1000,1550,300,700,1x 12-pin,267,,Dual-slot,PCIe 5.0 x16,2023-01-10,已量产,1,AI训练/推理 / HPC,"Intel Data Center GPU Max 1100 — Generation 12.5 architecture, Data Center GPU(Ponte Vecchio) generation, 48.0GB HBM2e",https://www.techpowerup.com/gpu-specs/data-center-gpu-max-1100.c4066,community,high,,1
Intel,Intel,foreign,Ponte Vecchio,Data Center GPU Max 1350,GPU,both,datacenter,Generation 12.5,Ponte Vecchio,Data Center GPU(Ponte Vecchio),10,Intel,1280,100,,96,HBM2e,8192,2460,1200,14336,0,112,0,14336,64,408,FP64/FP32/FP16/BF16/INT8,FP64:44.4TFLOPS;FP32:44.4TFLOPS;FP16/BF16:44.4TFLOPS,750,1550,450,850,,,,OAM Module,PCIe 5.0 x16,2023-01-10,已量产,1,AI训练/推理 / HPC,"Intel Data Center GPU Max 1350 — Generation 12.5 architecture, Data Center GPU(Ponte Vecchio) generation, 96.0GB HBM2e",https://www.techpowerup.com/gpu-specs/data-center-gpu-max-1350.c4067,community,high,,1
Intel,Intel,foreign,Ponte Vecchio,Data Center GPU Max 1550,GPU,both,datacenter,Generation 12.5,Ponte Vecchio,Data Center GPU(Ponte Vecchio),10,Intel,1280,100,,128,HBM2e,8192,3280,1600,16384,0,128,0,16384,64,408,FP64/FP32/FP16/BF16/INT8,FP64:52.4TFLOPS;FP32:52.4TFLOPS;FP16/BF16:52.4TFLOPS,900,1600,600,1000,,,,OAM Module,PCIe 5.0 x16,2023-01-10,已量产,1,AI训练/推理 / HPC,"Intel Data Center GPU Max 1550 — Generation 12.5 architecture, Data Center GPU(Ponte Vecchio) generation, 128.0GB HBM2e",https://www.techpowerup.com/gpu-specs/data-center-gpu-max-1550.c4068,community,high,,1
Intel,Intel,foreign,Ponte Vecchio,Data Center GPU Max Subsystem,GPU,both,datacenter,Generation 12.5,Ponte Vecchio,Data Center GPU(Ponte Vecchio),10,Intel,1280,100,,128,HBM2e,8192,3210,1565,16384,0,128,0,16384,64,408,FP64/FP32/FP16/BF16/INT8,FP64:52.4TFLOPS;FP32:52.4TFLOPS;FP16/BF16:52.4TFLOPS,900,1600,2400,2800,1x 16-pin,267,,Dual-slot,PCIe 5.0 x16,2023-01-10,已量产,1,AI训练/推理 / HPC,"Intel Data Center GPU Max Subsystem — Generation 12.5 architecture, Data Center GPU(Ponte Vecchio) generation, 128.0GB HBM2e",https://www.techpowerup.com/gpu-specs/data-center-gpu-max-subsystem.c4070,community,high,,1
NVIDIA,NVIDIA,foreign,GB100,B200,GPU,both,datacenter,Blackwell,GB100,Server Blackwell(Bxx),5,TSMC,,104,,90,HBM3e,4096,4100,2000,18944,592,0,148,18944,250,50,FP64/FP32/FP16/BF16/INT8,FP64:37.2TFLOPS;FP32:74.5TFLOPS;FP16/BF16:1191.2TFLOPS,700,1965,1000,1400,,,,SXM Module,PCIe 5.0 x16,2024-01-01,已量产,1,AI训练/推理 / HPC,"NVIDIA B200 — Blackwell architecture, Server Blackwell(Bxx) generation, 90.0GB HBM3e",https://www.techpowerup.com/gpu-specs/b200.c4210,community,high,66,0
NVIDIA,NVIDIA,foreign,GH100,H200 NVL,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,141,HBM3e,6144,4890,1593,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:30.2TFLOPS;FP32:60.3TFLOPS;FP16/BF16:241.3TFLOPS,1365,1785,600,1000,8-pin EPS,267,,Dual-slot,PCIe 5.0 x16,2024-11-18,已量产,1,AI训练/推理 / HPC,"NVIDIA H200 NVL — Hopper architecture, Server Hopper(Hxx) generation, 141.0GB HBM3e",https://www.techpowerup.com/gpu-specs/h200-nvl.c4254,community,high,75,0
NVIDIA,NVIDIA,foreign,GH100,H200 SXM 141 GB,GPU,both,datacenter,Hopper,GH100,Server Hopper(Hxx),5,TSMC,814,80,,141,HBM3e,6144,4890,1593,16896,528,0,132,16896,250,50,FP64/FP32/FP16/BF16/INT8,FP64:33.5TFLOPS;FP32:66.9TFLOPS;FP16/BF16:267.6TFLOPS,1500,1980,700,1100,8-pin EPS,,,SXM Module,PCIe 5.0 x16,2024-11-18,已量产,1,AI训练/推理 / HPC,"NVIDIA H200 SXM 141 GB — Hopper architecture, Server Hopper(Hxx) generation, 141.0GB HBM3e",https://www.techpowerup.com/gpu-specs/h200-sxm-141-gb.c4255,community,high,,1
NVIDIA,NVIDIA,foreign,GA10B,Jetson Orin Nano Super,GPU,both,workstation,Ampere,GA10B,Tegra(Ampere),8,Samsung,200,,,8,LPDDR5,128,102.4,800,1024,32,0,8,1024,128,2,FP32/FP16/BF16/INT8,FP32:2.1TFLOPS;FP16/BF16:4.2TFLOPS,1020,1020,25,,,70,,IGP,PCIe 4.0 x4,2024-12-17,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson Orin Nano Super — Ampere architecture, Tegra(Ampere) generation, 8.0GB LPDDR5",https://www.techpowerup.com/gpu-specs/jetson-orin-nano-super.c4377,community,high,,1
NVIDIA,NVIDIA,foreign,AD107,RTX 1000 Mobile Ada Generation,GPU,both,workstation,Ada Lovelace,AD107,Ada-MW(x000A),5,TSMC,159,18.9,,6,GDDR6,96,192,2000,2560,80,20,20,2560,128,12,FP64/FP32/FP16/BF16/INT8,FP64:0.2TFLOPS;FP32:10.4TFLOPS;FP16/BF16:10.4TFLOPS,1485,2025,35,,None,,,IGP,PCIe 4.0 x8,2024-02-26,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX 1000 Mobile Ada Generation — Ada Lovelace architecture, Ada-MW(x000A) generation, 6.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-1000-mobile-ada-generation.c4208,community,high,,1
NVIDIA,NVIDIA,foreign,AD102,RTX 5880 Ada Generation,GPU,both,datacenter,Ada Lovelace,AD102,Workstation Ada(x000A),5,TSMC,609,76.3,,48,GDDR6,384,864,2250,14080,440,110,110,14080,128,72,FP64/FP32/FP16/BF16/INT8,FP64:1.1TFLOPS;FP32:69.3TFLOPS;FP16/BF16:69.3TFLOPS,975,2460,285,600,1x 16-pin,267,,Dual-slot,PCIe 4.0 x16,2024-01-05,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX 5880 Ada Generation — Ada Lovelace architecture, Workstation Ada(x000A) generation, 48.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-5880-ada-generation.c4191,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A1000,GPU,both,workstation,Ampere,GA107,Workstation Ampere(Ax000),8,Samsung,200,8.7,FCBGA-1358,8,GDDR6,128,192,1500,2304,72,18,18,2304,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.1TFLOPS;FP32:6.7TFLOPS;FP16/BF16:6.7TFLOPS,727,1462,50,250,None,163,,Single-slot,PCIe 4.0 x8,2024-04-16,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A1000 — Ampere architecture, Workstation Ampere(Ax000) generation, 8.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a1000.c4211,community,high,,1
NVIDIA,NVIDIA,foreign,GA107,RTX A400,GPU,both,workstation,Ampere,GA107,Workstation Ampere(Ax000),8,Samsung,200,8.7,FCBGA-1358,4,GDDR6,64,96,1500,768,24,6,6,768,128,2,FP64/FP32/FP16/BF16/INT8,FP64:0.0TFLOPS;FP32:2.7TFLOPS;FP16/BF16:2.7TFLOPS,1417,1762,50,250,None,163,,Single-slot,PCIe 4.0 x8,2024-04-16,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX A400 — Ampere architecture, Workstation Ampere(Ax000) generation, 4.0GB GDDR6",https://www.techpowerup.com/gpu-specs/rtx-a400.c4212,community,high,,1
AMD,AMD,foreign,Viola,Playstation 5 Pro GPU,GPU,both,workstation,RDNA 2.0,Viola,Console GPU(Sony),4,TSMC,279,21,,16,GDDR6,256,576,2250,3840,0,0,0,3840,0,4,FP64/FP32/FP16/BF16/INT8,FP64:1.1TFLOPS;FP32:18.1TFLOPS;FP16/BF16:36.1TFLOPS,2170,2350,232,,,386,89,,,2024-11-07,已量产,1,AI训练/推理 / HPC,"AMD Playstation 5 Pro GPU — RDNA 2.0 architecture, Console GPU(Sony) generation, 16.0GB GDDR6",https://www.techpowerup.com/gpu-specs/playstation-5-pro-gpu.c4232,community,high,,1
AMD,AMD,foreign,Aqua Vanjaram,Radeon Instinct MI325X,GPU,both,datacenter,CDNA 3.0,Aqua Vanjaram,Radeon Instinct(MIx),5,TSMC,1017,153,MCM,288,HBM3e,8192,10300,2525,19456,0,0,0,19456,16,16,FP64/FP32/FP16/BF16/INT8,FP64:81.7TFLOPS;FP32:81.7TFLOPS;FP16/BF16:653.7TFLOPS,1000,2100,1000,1400,None,,,OAM Module,PCIe 5.0 x16,2024-10-01,已量产,1,AI训练/推理 / HPC,"AMD Radeon Instinct MI325X — CDNA 3.0 architecture, Radeon Instinct(MIx) generation, 288.0GB HBM3e",https://www.techpowerup.com/gpu-specs/radeon-instinct-mi325x.c4231,community,high,,1
AMD,AMD,foreign,Scarlett 6nm,Xbox Series X 6nm GPU,GPU,both,workstation,RDNA 2.0,Scarlett 6nm,Console GPU(Microsoft),6,TSMC,,15.3,BGA-2693,10,GDDR6,320,560,1750,3328,0,0,0,3328,0,5,FP64/FP32/FP16/BF16/INT8,FP64:0.8TFLOPS;FP32:12.2TFLOPS;FP16/BF16:24.3TFLOPS,1825,1825,200,,,301,151,,,2024-10-15,已量产,1,AI训练/推理 / HPC,"AMD Xbox Series X 6nm GPU — RDNA 2.0 architecture, Console GPU(Microsoft) generation, 10.0GB GDDR6",https://www.techpowerup.com/gpu-specs/xbox-series-x-6nm-gpu.c4240,community,high,,1
NVIDIA,NVIDIA,foreign,GB110,B300,GPU,both,datacenter,Blackwell Ultra,GB110,Server Blackwell(Bxx),5,TSMC,,104,,144,HBM3e,4096,4100,2000,18944,592,0,148,18944,250,50,FP64/FP32/FP16/BF16/INT8,FP64:1.2TFLOPS;FP32:77.0TFLOPS;FP16/BF16:1231.8TFLOPS,1665,2032,1400,1800,,,,SXM Module,PCIe 5.0 x16,2025-09-11,已量产,1,AI训练/推理 / HPC,"NVIDIA B300 — Blackwell Ultra architecture, Server Blackwell(Bxx) generation, 144.0GB HBM3e",https://www.techpowerup.com/gpu-specs/b300.c4375,community,high,68,0
NVIDIA,NVIDIA,foreign,GB20B,GB10,GPU,both,datacenter,Blackwell 2.0,GB20B,Server Blackwell(Bxx),5,TSMC,,,,128,LPDDR5X,256,273.2,1067,6144,384,48,48,6144,250,50,FP64/FP32/FP16/BF16/INT8,FP64:0.5TFLOPS;FP32:29.7TFLOPS;FP16/BF16:29.7TFLOPS,1665,2418,140,300,None,150,150,IGP,PCIe 5.0 x16,2025-10-15,已量产,1,AI训练/推理 / HPC,"NVIDIA GB10 — Blackwell 2.0 architecture, Server Blackwell(Bxx) generation, 128.0GB LPDDR5X",https://www.techpowerup.com/gpu-specs/gb10.c4342,community,high,69,0
NVIDIA,NVIDIA,foreign,GB10B,Jetson T4000,GPU,both,datacenter,Blackwell,GB10B,Server Blackwell(Bxx),3,TSMC,,,,64,LPDDR5X,256,273.2,1067,1536,64,12,12,1536,250,50,FP64/FP32/FP16/BF16/INT8,FP64:3.9TFLOPS;FP32:7.8TFLOPS;FP16/BF16:31.0TFLOPS,1665,2525,40,200,None,243,57,IGP,PCIe 5.0 x16,2025-08-27,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson T4000 — Blackwell architecture, Server Blackwell(Bxx) generation, 64.0GB LPDDR5X",https://www.techpowerup.com/gpu-specs/jetson-t4000.c4369,community,high,,1
NVIDIA,NVIDIA,foreign,GB10B,Jetson T5000,GPU,both,datacenter,Blackwell,GB10B,Server Blackwell(Bxx),3,TSMC,,,,128,LPDDR5X,256,273.2,1067,2560,96,20,20,2560,250,50,FP64/FP32/FP16/BF16/INT8,FP64:6.5TFLOPS;FP32:12.9TFLOPS;FP16/BF16:51.7TFLOPS,1665,2525,40,200,None,243,57,IGP,PCIe 5.0 x16,2025-08-27,已量产,1,AI训练/推理 / HPC,"NVIDIA Jetson T5000 — Blackwell architecture, Server Blackwell(Bxx) generation, 128.0GB LPDDR5X",https://www.techpowerup.com/gpu-specs/jetson-t5000.c4370,community,high,,1
NVIDIA,NVIDIA,foreign,GB202,RTX 6000D,GPU,both,datacenter,Blackwell 2.0,GB202,Blackwell PRO W(x000),5,TSMC,750,92.2,,84,GDDR7,448,1570,1750,19968,624,156,156,19968,128,128,FP64/FP32/FP16/BF16/INT8,FP64:1.5TFLOPS;FP32:97.0TFLOPS;FP16/BF16:97.0TFLOPS,1590,2430,600,1000,1x 16-pin,304,40,Dual-slot,PCIe 5.0 x16,2025-03-18,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX 6000D — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 84.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-6000d.c4363,community,high,,1
NVIDIA,NVIDIA,foreign,GB206,RTX PRO 2000 Blackwell,GPU,both,datacenter,Blackwell 2.0,GB206,Blackwell PRO W(x000),5,TSMC,181,21.9,,16,GDDR7,128,288,1125,4352,136,34,34,4352,128,32,FP64/FP32/FP16/BF16/INT8,FP64:0.3TFLOPS;FP32:17.0TFLOPS;FP16/BF16:17.0TFLOPS,982,1957,70,250,None,167,20,Dual-slot,PCIe 5.0 x8,2025-08-11,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX PRO 2000 Blackwell — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 16.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-pro-2000-blackwell.c4330,community,high,,1
NVIDIA,NVIDIA,foreign,GB203,RTX PRO 4000 Blackwell,GPU,both,datacenter,Blackwell 2.0,GB203,Blackwell PRO W(x000),5,TSMC,378,45.6,,24,GDDR7,192,672,1750,8960,280,70,70,8960,128,48,FP64/FP32/FP16/BF16/INT8,FP64:0.6TFLOPS;FP32:36.8TFLOPS;FP16/BF16:36.8TFLOPS,1230,2055,140,300,1x 16-pin,241,20,Single-slot,PCIe 5.0 x16,2025-03-18,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX PRO 4000 Blackwell — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 24.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-pro-4000-blackwell.c4279,community,high,,1
NVIDIA,NVIDIA,foreign,GB203,RTX PRO 4000 Blackwell SFF,GPU,both,datacenter,Blackwell 2.0,GB203,Blackwell PRO W(x000),5,TSMC,378,45.6,,24,GDDR7,192,432,1125,8960,280,70,70,8960,128,48,FP64/FP32/FP16/BF16/INT8,FP64:0.4TFLOPS;FP32:25.7TFLOPS;FP16/BF16:25.7TFLOPS,577,1432,70,250,None,167,40,Dual-slot,PCIe 5.0 x8,2025-08-11,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX PRO 4000 Blackwell SFF — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 24.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-pro-4000-blackwell-sff.c4329,community,high,,1
NVIDIA,NVIDIA,foreign,GB203,RTX PRO 4500 Blackwell,GPU,both,datacenter,Blackwell 2.0,GB203,Blackwell PRO W(x000),5,TSMC,378,45.6,,32,GDDR7,256,896,1750,10496,328,82,82,10496,128,64,FP64/FP32/FP16/BF16/INT8,FP64:0.8TFLOPS;FP32:50.5TFLOPS;FP16/BF16:50.5TFLOPS,1635,2407,200,550,1x 16-pin,267,40,Dual-slot,PCIe 5.0 x16,2025-03-18,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX PRO 4500 Blackwell — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 32.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-pro-4500-blackwell.c4278,community,high,,1
NVIDIA,NVIDIA,foreign,GB202,RTX PRO 5000 72 GB Blackwell,GPU,both,datacenter,Blackwell 2.0,GB202,Blackwell PRO W(x000),5,TSMC,750,92.2,,72,GDDR7,384,1340,1750,14080,440,110,110,14080,128,96,FP64/FP32/FP16/BF16/INT8,FP64:1.0TFLOPS;FP32:66.9TFLOPS;FP16/BF16:66.9TFLOPS,1740,2377,300,700,1x 16-pin,267,40,Dual-slot,PCIe 5.0 x16,2025-10-21,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX PRO 5000 72 GB Blackwell — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 72.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-pro-5000-72-gb-blackwell.c4357,community,high,,1
NVIDIA,NVIDIA,foreign,GB202,RTX PRO 5000 Blackwell,GPU,both,datacenter,Blackwell 2.0,GB202,Blackwell PRO W(x000),5,TSMC,750,92.2,,48,GDDR7,384,1340,1750,14080,440,110,110,14080,128,96,FP64/FP32/FP16/BF16/INT8,FP64:1.0TFLOPS;FP32:66.9TFLOPS;FP16/BF16:66.9TFLOPS,1740,2377,300,700,1x 16-pin,267,40,Dual-slot,PCIe 5.0 x16,2025-03-18,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX PRO 5000 Blackwell — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 48.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-pro-5000-blackwell.c4276,community,high,,1
NVIDIA,NVIDIA,foreign,GB202,RTX PRO 6000 Blackwell,GPU,both,datacenter,Blackwell 2.0,GB202,Blackwell PRO W(x000),5,TSMC,750,92.2,,96,GDDR7,512,1790,1750,24064,752,188,188,24064,128,128,FP64/FP32/FP16/BF16/INT8,FP64:2.0TFLOPS;FP32:126.0TFLOPS;FP16/BF16:126.0TFLOPS,1590,2617,600,1000,1x 16-pin,304,40,Dual-slot,PCIe 5.0 x16,2025-03-18,已量产,1,AI训练/推理 / HPC,"NVIDIA RTX PRO 6000 Blackwell — Blackwell 2.0 architecture, Blackwell PRO W(x000) generation, 96.0GB GDDR7",https://www.techpowerup.com/gpu-specs/rtx-pro-6000-blackwell.c4272,community,high,,1
